bmi,n,percent
268.3,6,7.10884234777196e-06
268.4,5,5.92403528980997e-06
268.5,2,2.36961411592399e-06
268.6,3,3.55442117388598e-06
268.64,1,1.18480705796199e-06
268.7,2,2.36961411592399e-06
268.8,4,4.73922823184797e-06
268.81,1,1.18480705796199e-06
268.9,2,2.36961411592399e-06
268.93,1,1.18480705796199e-06
268.95,1,1.18480705796199e-06
268.96,1,1.18480705796199e-06
269,2,2.36961411592399e-06
269.1,4,4.73922823184797e-06
269.16,1,1.18480705796199e-06
269.2,3,3.55442117388598e-06
269.24,1,1.18480705796199e-06
269.25,1,1.18480705796199e-06
269.26,1,1.18480705796199e-06
269.3,9,1.06632635216579e-05
269.4,3,3.55442117388598e-06
269.48,1,1.18480705796199e-06
269.5,3,3.55442117388598e-06
269.68,1,1.18480705796199e-06
269.7,4,4.73922823184797e-06
269.72,2,2.36961411592399e-06
269.74,1,1.18480705796199e-06
269.8,3,3.55442117388598e-06
269.9,2,2.36961411592399e-06
270,2,2.36961411592399e-06
270.07,1,1.18480705796199e-06
270.08,1,1.18480705796199e-06
270.1,1,1.18480705796199e-06
270.11,1,1.18480705796199e-06
270.19,1,1.18480705796199e-06
270.2,3,3.55442117388598e-06
270.3,4,4.73922823184797e-06
270.38,1,1.18480705796199e-06
270.4,2,2.36961411592399e-06
270.5,6,7.10884234777196e-06
270.52,1,1.18480705796199e-06
270.6,2,2.36961411592399e-06
270.7,5,5.92403528980997e-06
270.8,4,4.73922823184797e-06
270.86,1,1.18480705796199e-06
270.88,2,2.36961411592399e-06
270.9,2,2.36961411592399e-06
271,6,7.10884234777196e-06
271.05,1,1.18480705796199e-06
271.1,4,4.73922823184797e-06
271.2,3,3.55442117388598e-06
271.3,1,1.18480705796199e-06
271.4,4,4.73922823184797e-06
271.58,1,1.18480705796199e-06
271.59,1,1.18480705796199e-06
271.6,7,8.29364940573395e-06
271.7,5,5.92403528980997e-06
271.79,1,1.18480705796199e-06
271.88,1,1.18480705796199e-06
271.9,2,2.36961411592399e-06
272,3,3.55442117388598e-06
272.07,1,1.18480705796199e-06
272.1,4,4.73922823184797e-06
272.11,1,1.18480705796199e-06
272.2,2,2.36961411592399e-06
272.21,1,1.18480705796199e-06
272.28,1,1.18480705796199e-06
272.3,6,7.10884234777196e-06
272.31,1,1.18480705796199e-06
272.4,3,3.55442117388598e-06
272.41,1,1.18480705796199e-06
272.45,1,1.18480705796199e-06
272.5,1,1.18480705796199e-06
272.59,1,1.18480705796199e-06
272.6,3,3.55442117388598e-06
272.7,3,3.55442117388598e-06
272.8,2,2.36961411592399e-06
272.89,1,1.18480705796199e-06
272.9,8,9.47845646369595e-06
272.94,1,1.18480705796199e-06
272.95,1,1.18480705796199e-06
273,2,2.36961411592399e-06
273.02,1,1.18480705796199e-06
273.1,4,4.73922823184797e-06
273.2,4,4.73922823184797e-06
273.25,1,1.18480705796199e-06
273.28,1,1.18480705796199e-06
273.29,1,1.18480705796199e-06
273.3,4,4.73922823184797e-06
273.38,1,1.18480705796199e-06
273.4,2,2.36961411592399e-06
273.43,1,1.18480705796199e-06
273.5,3,3.55442117388598e-06
273.6,2,2.36961411592399e-06
273.7,4,4.73922823184797e-06
273.8,4,4.73922823184797e-06
273.89,1,1.18480705796199e-06
273.9,1,1.18480705796199e-06
274,3,3.55442117388598e-06
274.1,2,2.36961411592399e-06
274.2,4,4.73922823184797e-06
274.3,6,7.10884234777196e-06
274.32,1,1.18480705796199e-06
274.4,3,3.55442117388598e-06
274.48,1,1.18480705796199e-06
274.5,6,7.10884234777196e-06
274.51,1,1.18480705796199e-06
274.59,1,1.18480705796199e-06
274.6,7,8.29364940573395e-06
274.7,2,2.36961411592399e-06
274.73,1,1.18480705796199e-06
274.8,3,3.55442117388598e-06
274.88,1,1.18480705796199e-06
274.9,2,2.36961411592399e-06
274.96,1,1.18480705796199e-06
275,4,4.73922823184797e-06
275.01,1,1.18480705796199e-06
275.1,3,3.55442117388598e-06
275.13,1,1.18480705796199e-06
275.16,1,1.18480705796199e-06
275.2,2,2.36961411592399e-06
275.3,4,4.73922823184797e-06
275.4,3,3.55442117388598e-06
275.5,3,3.55442117388598e-06
275.52,1,1.18480705796199e-06
275.54,1,1.18480705796199e-06
275.6,4,4.73922823184797e-06
275.68,1,1.18480705796199e-06
275.7,4,4.73922823184797e-06
275.8,2,2.36961411592399e-06
275.81,1,1.18480705796199e-06
275.83,1,1.18480705796199e-06
275.87,1,1.18480705796199e-06
275.89,1,1.18480705796199e-06
275.9,3,3.55442117388598e-06
275.93,1,1.18480705796199e-06
275.99,1,1.18480705796199e-06
276,4,4.73922823184797e-06
276.1,3,3.55442117388598e-06
276.2,4,4.73922823184797e-06
276.28,1,1.18480705796199e-06
276.3,1,1.18480705796199e-06
276.36,1,1.18480705796199e-06
276.4,3,3.55442117388598e-06
276.5,4,4.73922823184797e-06
276.6,7,8.29364940573395e-06
276.8,6,7.10884234777196e-06
276.9,2,2.36961411592399e-06
277,3,3.55442117388598e-06
277.1,6,7.10884234777196e-06
277.2,3,3.55442117388598e-06
277.3,3,3.55442117388598e-06
277.4,2,2.36961411592399e-06
277.46,1,1.18480705796199e-06
277.5,4,4.73922823184797e-06
277.6,2,2.36961411592399e-06
277.7,4,4.73922823184797e-06
277.78,1,1.18480705796199e-06
277.8,2,2.36961411592399e-06
277.9,5,5.92403528980997e-06
277.95,1,1.18480705796199e-06
277.96,1,1.18480705796199e-06
278,3,3.55442117388598e-06
278.01,2,2.36961411592399e-06
278.1,1,1.18480705796199e-06
278.17,1,1.18480705796199e-06
278.2,1,1.18480705796199e-06
278.22,1,1.18480705796199e-06
278.3,5,5.92403528980997e-06
278.36,1,1.18480705796199e-06
278.4,5,5.92403528980997e-06
278.43,1,1.18480705796199e-06
278.44,1,1.18480705796199e-06
278.49,1,1.18480705796199e-06
278.5,3,3.55442117388598e-06
278.6,4,4.73922823184797e-06
278.65,1,1.18480705796199e-06
278.66,1,1.18480705796199e-06
278.7,4,4.73922823184797e-06
278.8,2,2.36961411592399e-06
278.9,1,1.18480705796199e-06
279,1,1.18480705796199e-06
279.04,1,1.18480705796199e-06
279.1,5,5.92403528980997e-06
279.2,4,4.73922823184797e-06
279.3,1,1.18480705796199e-06
279.4,3,3.55442117388598e-06
279.45,1,1.18480705796199e-06
279.49,1,1.18480705796199e-06
279.5,2,2.36961411592399e-06
279.54,1,1.18480705796199e-06
279.55,1,1.18480705796199e-06
279.6,3,3.55442117388598e-06
279.62,1,1.18480705796199e-06
279.69,1,1.18480705796199e-06
279.7,2,2.36961411592399e-06
279.8,2,2.36961411592399e-06
279.9,3,3.55442117388598e-06
280,1,1.18480705796199e-06
280.1,3,3.55442117388598e-06
280.2,3,3.55442117388598e-06
280.23,1,1.18480705796199e-06
280.3,5,5.92403528980997e-06
280.39,1,1.18480705796199e-06
280.4,4,4.73922823184797e-06
280.5,4,4.73922823184797e-06
280.6,2,2.36961411592399e-06
280.7,2,2.36961411592399e-06
280.8,1,1.18480705796199e-06
280.9,7,8.29364940573395e-06
280.93,1,1.18480705796199e-06
281,3,3.55442117388598e-06
281.06,1,1.18480705796199e-06
281.1,1,1.18480705796199e-06
281.14,1,1.18480705796199e-06
281.19,1,1.18480705796199e-06
281.2,1,1.18480705796199e-06
281.3,6,7.10884234777196e-06
281.4,7,8.29364940573395e-06
281.5,2,2.36961411592399e-06
281.6,5,5.92403528980997e-06
281.68,1,1.18480705796199e-06
281.7,2,2.36961411592399e-06
281.76,1,1.18480705796199e-06
281.8,2,2.36961411592399e-06
281.9,3,3.55442117388598e-06
281.98,1,1.18480705796199e-06
282,2,2.36961411592399e-06
282.1,4,4.73922823184797e-06
282.2,2,2.36961411592399e-06
282.3,3,3.55442117388598e-06
282.41,1,1.18480705796199e-06
282.49,1,1.18480705796199e-06
282.5,4,4.73922823184797e-06
282.57,1,1.18480705796199e-06
282.6,3,3.55442117388598e-06
282.7,2,2.36961411592399e-06
282.8,6,7.10884234777196e-06
282.82,1,1.18480705796199e-06
282.9,1,1.18480705796199e-06
283,3,3.55442117388598e-06
283.1,3,3.55442117388598e-06
283.18,1,1.18480705796199e-06
283.2,7,8.29364940573395e-06
283.3,2,2.36961411592399e-06
283.32,1,1.18480705796199e-06
283.37,1,1.18480705796199e-06
283.4,5,5.92403528980997e-06
283.5,3,3.55442117388598e-06
283.51,1,1.18480705796199e-06
283.6,1,1.18480705796199e-06
283.7,2,2.36961411592399e-06
283.75,1,1.18480705796199e-06
283.77,1,1.18480705796199e-06
283.8,4,4.73922823184797e-06
283.9,3,3.55442117388598e-06
283.96,1,1.18480705796199e-06
284,2,2.36961411592399e-06
284.09,1,1.18480705796199e-06
284.1,6,7.10884234777196e-06
284.11,1,1.18480705796199e-06
284.2,4,4.73922823184797e-06
284.23,1,1.18480705796199e-06
284.3,3,3.55442117388598e-06
284.31,1,1.18480705796199e-06
284.4,3,3.55442117388598e-06
284.5,10,1.18480705796199e-05
284.6,7,8.29364940573395e-06
284.7,6,7.10884234777196e-06
284.8,3,3.55442117388598e-06
284.9,4,4.73922823184797e-06
284.96,1,1.18480705796199e-06
285,2,2.36961411592399e-06
285.1,4,4.73922823184797e-06
285.12,1,1.18480705796199e-06
285.16,1,1.18480705796199e-06
285.19,1,1.18480705796199e-06
285.2,1,1.18480705796199e-06
285.3,2,2.36961411592399e-06
285.4,2,2.36961411592399e-06
285.41,1,1.18480705796199e-06
285.5,5,5.92403528980997e-06
285.65,1,1.18480705796199e-06
285.67,1,1.18480705796199e-06
285.7,8,9.47845646369595e-06
285.8,3,3.55442117388598e-06
285.9,2,2.36961411592399e-06
285.92,1,1.18480705796199e-06
286,3,3.55442117388598e-06
286.1,1,1.18480705796199e-06
286.2,3,3.55442117388598e-06
286.3,5,5.92403528980997e-06
286.4,6,7.10884234777196e-06
286.5,1,1.18480705796199e-06
286.59,1,1.18480705796199e-06
286.6,5,5.92403528980997e-06
286.7,1,1.18480705796199e-06
286.71,1,1.18480705796199e-06
286.8,3,3.55442117388598e-06
286.89,1,1.18480705796199e-06
286.9,4,4.73922823184797e-06
287,2,2.36961411592399e-06
287.03,1,1.18480705796199e-06
287.1,2,2.36961411592399e-06
287.2,1,1.18480705796199e-06
287.3,8,9.47845646369595e-06
287.31,1,1.18480705796199e-06
287.4,4,4.73922823184797e-06
287.46,1,1.18480705796199e-06
287.5,2,2.36961411592399e-06
287.7,4,4.73922823184797e-06
287.8,4,4.73922823184797e-06
287.83,1,1.18480705796199e-06
287.9,3,3.55442117388598e-06
287.96,1,1.18480705796199e-06
288,1,1.18480705796199e-06
288.03,1,1.18480705796199e-06
288.1,2,2.36961411592399e-06
288.18,1,1.18480705796199e-06
288.2,3,3.55442117388598e-06
288.3,5,5.92403528980997e-06
288.4,1,1.18480705796199e-06
288.5,3,3.55442117388598e-06
288.57,1,1.18480705796199e-06
288.6,5,5.92403528980997e-06
288.7,4,4.73922823184797e-06
288.74,1,1.18480705796199e-06
288.8,7,8.29364940573395e-06
288.9,5,5.92403528980997e-06
289,1,1.18480705796199e-06
289.01,1,1.18480705796199e-06
289.07,1,1.18480705796199e-06
289.1,3,3.55442117388598e-06
289.2,2,2.36961411592399e-06
289.3,1,1.18480705796199e-06
289.4,4,4.73922823184797e-06
289.44,1,1.18480705796199e-06
289.5,4,4.73922823184797e-06
289.56,1,1.18480705796199e-06
289.6,3,3.55442117388598e-06
289.7,2,2.36961411592399e-06
289.8,1,1.18480705796199e-06
289.88,1,1.18480705796199e-06
289.9,9,1.06632635216579e-05
289.93,1,1.18480705796199e-06
290,2,2.36961411592399e-06
290.04,1,1.18480705796199e-06
290.09,1,1.18480705796199e-06
290.1,3,3.55442117388598e-06
290.2,6,7.10884234777196e-06
290.21,1,1.18480705796199e-06
290.3,4,4.73922823184797e-06
290.4,3,3.55442117388598e-06
290.5,5,5.92403528980997e-06
290.56,1,1.18480705796199e-06
290.6,6,7.10884234777196e-06
290.65,1,1.18480705796199e-06
290.7,3,3.55442117388598e-06
290.8,3,3.55442117388598e-06
290.83,1,1.18480705796199e-06
290.9,8,9.47845646369595e-06
291,5,5.92403528980997e-06
291.1,6,7.10884234777196e-06
291.2,4,4.73922823184797e-06
291.3,3,3.55442117388598e-06
291.4,2,2.36961411592399e-06
291.47,1,1.18480705796199e-06
291.5,5,5.92403528980997e-06
291.6,8,9.47845646369595e-06
291.7,3,3.55442117388598e-06
291.8,6,7.10884234777196e-06
291.9,3,3.55442117388598e-06
292,4,4.73922823184797e-06
292.04,1,1.18480705796199e-06
292.1,1,1.18480705796199e-06
292.2,6,7.10884234777196e-06
292.22,1,1.18480705796199e-06
292.27,1,1.18480705796199e-06
292.3,4,4.73922823184797e-06
292.36,1,1.18480705796199e-06
292.4,3,3.55442117388598e-06
292.5,4,4.73922823184797e-06
292.6,3,3.55442117388598e-06
292.7,8,9.47845646369595e-06
292.8,5,5.92403528980997e-06
292.9,3,3.55442117388598e-06
293,2,2.36961411592399e-06
293.01,1,1.18480705796199e-06
293.1,3,3.55442117388598e-06
293.12,1,1.18480705796199e-06
293.2,6,7.10884234777196e-06
293.25,1,1.18480705796199e-06
293.3,8,9.47845646369595e-06
293.4,4,4.73922823184797e-06
293.49,1,1.18480705796199e-06
293.5,6,7.10884234777196e-06
293.6,2,2.36961411592399e-06
293.61,1,1.18480705796199e-06
293.69,1,1.18480705796199e-06
293.7,3,3.55442117388598e-06
293.8,4,4.73922823184797e-06
293.83,1,1.18480705796199e-06
293.84,1,1.18480705796199e-06
293.9,4,4.73922823184797e-06
294.06,1,1.18480705796199e-06
294.1,7,8.29364940573395e-06
294.2,3,3.55442117388598e-06
294.25,1,1.18480705796199e-06
294.3,3,3.55442117388598e-06
294.4,2,2.36961411592399e-06
294.5,6,7.10884234777196e-06
294.6,1,1.18480705796199e-06
294.61,1,1.18480705796199e-06
294.62,1,1.18480705796199e-06
294.71,1,1.18480705796199e-06
294.8,3,3.55442117388598e-06
294.84,1,1.18480705796199e-06
294.9,8,9.47845646369595e-06
295,3,3.55442117388598e-06
295.08,1,1.18480705796199e-06
295.1,4,4.73922823184797e-06
295.2,3,3.55442117388598e-06
295.3,5,5.92403528980997e-06
295.36,1,1.18480705796199e-06
295.4,3,3.55442117388598e-06
295.5,6,7.10884234777196e-06
295.6,8,9.47845646369595e-06
295.67,1,1.18480705796199e-06
295.7,5,5.92403528980997e-06
295.79,1,1.18480705796199e-06
295.8,2,2.36961411592399e-06
295.9,1,1.18480705796199e-06
295.91,1,1.18480705796199e-06
296,1,1.18480705796199e-06
296.1,2,2.36961411592399e-06
296.2,4,4.73922823184797e-06
296.24,1,1.18480705796199e-06
296.3,2,2.36961411592399e-06
296.36,1,1.18480705796199e-06
296.4,4,4.73922823184797e-06
296.5,4,4.73922823184797e-06
296.6,3,3.55442117388598e-06
296.62,1,1.18480705796199e-06
296.67,1,1.18480705796199e-06
296.7,2,2.36961411592399e-06
296.8,3,3.55442117388598e-06
296.9,2,2.36961411592399e-06
297,8,9.47845646369595e-06
297.09,1,1.18480705796199e-06
297.1,3,3.55442117388598e-06
297.2,3,3.55442117388598e-06
297.3,3,3.55442117388598e-06
297.46,1,1.18480705796199e-06
297.5,6,7.10884234777196e-06
297.55,1,1.18480705796199e-06
297.6,5,5.92403528980997e-06
297.7,5,5.92403528980997e-06
297.8,5,5.92403528980997e-06
297.9,4,4.73922823184797e-06
298,4,4.73922823184797e-06
298.09,1,1.18480705796199e-06
298.1,3,3.55442117388598e-06
298.15,1,1.18480705796199e-06
298.2,2,2.36961411592399e-06
298.3,3,3.55442117388598e-06
298.4,6,7.10884234777196e-06
298.5,7,8.29364940573395e-06
298.6,3,3.55442117388598e-06
298.62,2,2.36961411592399e-06
298.65,1,1.18480705796199e-06
298.7,4,4.73922823184797e-06
298.8,4,4.73922823184797e-06
298.88,1,1.18480705796199e-06
298.9,4,4.73922823184797e-06
299.1,6,7.10884234777196e-06
299.2,6,7.10884234777196e-06
299.22,1,1.18480705796199e-06
299.26,1,1.18480705796199e-06
299.3,4,4.73922823184797e-06
299.4,3,3.55442117388598e-06
299.5,7,8.29364940573395e-06
299.6,6,7.10884234777196e-06
299.7,2,2.36961411592399e-06
299.8,3,3.55442117388598e-06
299.9,3,3.55442117388598e-06
300,6,7.10884234777196e-06
300.05,1,1.18480705796199e-06
300.09,1,1.18480705796199e-06
300.1,6,7.10884234777196e-06
300.2,5,5.92403528980997e-06
300.22,1,1.18480705796199e-06
300.3,4,4.73922823184797e-06
300.4,6,7.10884234777196e-06
300.5,4,4.73922823184797e-06
300.55,1,1.18480705796199e-06
300.6,5,5.92403528980997e-06
300.61,1,1.18480705796199e-06
300.7,6,7.10884234777196e-06
300.8,5,5.92403528980997e-06
300.86,1,1.18480705796199e-06
300.9,3,3.55442117388598e-06
300.97,1,1.18480705796199e-06
301,7,8.29364940573395e-06
301.1,2,2.36961411592399e-06
301.2,5,5.92403528980997e-06
301.3,3,3.55442117388598e-06
301.34,1,1.18480705796199e-06
301.4,6,7.10884234777196e-06
301.5,6,7.10884234777196e-06
301.54,1,1.18480705796199e-06
301.6,7,8.29364940573395e-06
301.7,5,5.92403528980997e-06
301.8,3,3.55442117388598e-06
301.9,9,1.06632635216579e-05
302,3,3.55442117388598e-06
302.1,3,3.55442117388598e-06
302.2,3,3.55442117388598e-06
302.3,6,7.10884234777196e-06
302.4,3,3.55442117388598e-06
302.5,4,4.73922823184797e-06
302.6,9,1.06632635216579e-05
302.7,8,9.47845646369595e-06
302.8,6,7.10884234777196e-06
302.85,1,1.18480705796199e-06
302.88,2,2.36961411592399e-06
302.9,3,3.55442117388598e-06
302.91,1,1.18480705796199e-06
303,5,5.92403528980997e-06
303.1,5,5.92403528980997e-06
303.2,3,3.55442117388598e-06
303.3,4,4.73922823184797e-06
303.4,9,1.06632635216579e-05
303.5,2,2.36961411592399e-06
303.6,1,1.18480705796199e-06
303.7,2,2.36961411592399e-06
303.8,7,8.29364940573395e-06
303.9,4,4.73922823184797e-06
304,5,5.92403528980997e-06
304.1,1,1.18480705796199e-06
304.2,4,4.73922823184797e-06
304.3,5,5.92403528980997e-06
304.34,1,1.18480705796199e-06
304.4,3,3.55442117388598e-06
304.46,1,1.18480705796199e-06
304.6,6,7.10884234777196e-06
304.7,6,7.10884234777196e-06
304.72,1,1.18480705796199e-06
304.8,4,4.73922823184797e-06
304.9,9,1.06632635216579e-05
305,5,5.92403528980997e-06
305.07,1,1.18480705796199e-06
305.1,7,8.29364940573395e-06
305.11,1,1.18480705796199e-06
305.2,6,7.10884234777196e-06
305.3,7,8.29364940573395e-06
305.4,1,1.18480705796199e-06
305.5,12,1.42176846955439e-05
305.56,1,1.18480705796199e-06
305.6,3,3.55442117388598e-06
305.62,1,1.18480705796199e-06
305.7,3,3.55442117388598e-06
305.8,5,5.92403528980997e-06
305.9,3,3.55442117388598e-06
306,5,5.92403528980997e-06
306.1,5,5.92403528980997e-06
306.2,7,8.29364940573395e-06
306.23,1,1.18480705796199e-06
306.3,4,4.73922823184797e-06
306.4,3,3.55442117388598e-06
306.5,5,5.92403528980997e-06
306.6,10,1.18480705796199e-05
306.62,1,1.18480705796199e-06
306.7,8,9.47845646369595e-06
306.72,1,1.18480705796199e-06
306.8,5,5.92403528980997e-06
306.82,1,1.18480705796199e-06
306.88,1,1.18480705796199e-06
306.9,4,4.73922823184797e-06
307,3,3.55442117388598e-06
307.1,9,1.06632635216579e-05
307.2,6,7.10884234777196e-06
307.3,4,4.73922823184797e-06
307.4,3,3.55442117388598e-06
307.5,7,8.29364940573395e-06
307.6,8,9.47845646369595e-06
307.7,7,8.29364940573395e-06
307.71,1,1.18480705796199e-06
307.8,4,4.73922823184797e-06
307.9,6,7.10884234777196e-06
308,6,7.10884234777196e-06
308.1,4,4.73922823184797e-06
308.13,1,1.18480705796199e-06
308.2,5,5.92403528980997e-06
308.27,1,1.18480705796199e-06
308.3,6,7.10884234777196e-06
308.4,5,5.92403528980997e-06
308.5,5,5.92403528980997e-06
308.6,2,2.36961411592399e-06
308.7,7,8.29364940573395e-06
308.8,6,7.10884234777196e-06
308.9,1,1.18480705796199e-06
309,4,4.73922823184797e-06
309.1,8,9.47845646369595e-06
309.2,5,5.92403528980997e-06
309.23,1,1.18480705796199e-06
309.3,4,4.73922823184797e-06
309.35,1,1.18480705796199e-06
309.4,5,5.92403528980997e-06
309.5,4,4.73922823184797e-06
309.6,8,9.47845646369595e-06
309.7,4,4.73922823184797e-06
309.8,2,2.36961411592399e-06
309.9,7,8.29364940573395e-06
309.93,1,1.18480705796199e-06
310,7,8.29364940573395e-06
310.1,7,8.29364940573395e-06
310.2,3,3.55442117388598e-06
310.3,6,7.10884234777196e-06
310.4,6,7.10884234777196e-06
310.5,7,8.29364940573395e-06
310.6,5,5.92403528980997e-06
310.7,8,9.47845646369595e-06
310.8,1,1.18480705796199e-06
310.81,1,1.18480705796199e-06
310.9,10,1.18480705796199e-05
310.92,1,1.18480705796199e-06
311,5,5.92403528980997e-06
311.1,2,2.36961411592399e-06
311.2,8,9.47845646369595e-06
311.3,3,3.55442117388598e-06
311.4,5,5.92403528980997e-06
311.5,2,2.36961411592399e-06
311.6,5,5.92403528980997e-06
311.7,3,3.55442117388598e-06
311.8,4,4.73922823184797e-06
311.83,1,1.18480705796199e-06
311.9,2,2.36961411592399e-06
312,6,7.10884234777196e-06
312.1,3,3.55442117388598e-06
312.2,5,5.92403528980997e-06
312.3,3,3.55442117388598e-06
312.4,1,1.18480705796199e-06
312.5,5,5.92403528980997e-06
312.58,1,1.18480705796199e-06
312.6,4,4.73922823184797e-06
312.7,7,8.29364940573395e-06
312.73,1,1.18480705796199e-06
312.8,1,1.18480705796199e-06
312.84,1,1.18480705796199e-06
312.9,5,5.92403528980997e-06
313,4,4.73922823184797e-06
313.1,4,4.73922823184797e-06
313.2,6,7.10884234777196e-06
313.23,1,1.18480705796199e-06
313.3,7,8.29364940573395e-06
313.32,1,1.18480705796199e-06
313.4,8,9.47845646369595e-06
313.5,10,1.18480705796199e-05
313.6,4,4.73922823184797e-06
313.7,7,8.29364940573395e-06
313.73,1,1.18480705796199e-06
313.8,4,4.73922823184797e-06
313.9,5,5.92403528980997e-06
314,3,3.55442117388598e-06
314.1,6,7.10884234777196e-06
314.17,1,1.18480705796199e-06
314.2,6,7.10884234777196e-06
314.3,2,2.36961411592399e-06
314.4,7,8.29364940573395e-06
314.5,1,1.18480705796199e-06
314.6,2,2.36961411592399e-06
314.65,1,1.18480705796199e-06
314.68,1,1.18480705796199e-06
314.7,2,2.36961411592399e-06
314.8,4,4.73922823184797e-06
314.9,7,8.29364940573395e-06
315,3,3.55442117388598e-06
315.1,5,5.92403528980997e-06
315.12,1,1.18480705796199e-06
315.2,5,5.92403528980997e-06
315.3,4,4.73922823184797e-06
315.49,1,1.18480705796199e-06
315.5,5,5.92403528980997e-06
315.6,6,7.10884234777196e-06
315.7,3,3.55442117388598e-06
315.8,3,3.55442117388598e-06
315.9,3,3.55442117388598e-06
316,5,5.92403528980997e-06
316.09,1,1.18480705796199e-06
316.1,2,2.36961411592399e-06
316.2,7,8.29364940573395e-06
316.3,4,4.73922823184797e-06
316.4,2,2.36961411592399e-06
316.5,7,8.29364940573395e-06
316.6,8,9.47845646369595e-06
316.7,6,7.10884234777196e-06
316.72,1,1.18480705796199e-06
316.8,9,1.06632635216579e-05
316.9,5,5.92403528980997e-06
316.96,1,1.18480705796199e-06
317,4,4.73922823184797e-06
317.1,5,5.92403528980997e-06
317.2,2,2.36961411592399e-06
317.3,3,3.55442117388598e-06
317.4,3,3.55442117388598e-06
